gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges
1,1,0,0,12,0,2,1,0,0,1,1,0,1,0,1,0,43.65,526.95
1,0,1,1,13,1,0,2,1,0,0,0,0,1,0,0,0,84.05,1095.3
0,1,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,46.0,181.6
1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,76.2,76.2
0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,25.8,25.8
0,0,0,0,70,1,1,2,1,1,1,1,1,1,2,1,3,111.95,7795.95
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,19.65,19.65
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.2,20.2
0,0,1,1,42,1,1,2,1,1,0,0,1,0,1,1,3,94.45,3923.8
0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,1,2,19.8,196.75
0,1,1,1,55,1,1,1,1,0,1,1,1,0,1,0,0,76.25,4154.55
0,1,1,0,26,1,1,2,0,1,1,0,0,1,0,1,0,93.85,2381.55
0,0,0,0,36,1,0,1,1,1,1,1,1,1,1,0,2,85.85,3003.55
0,0,1,0,22,1,0,2,0,0,0,0,0,0,0,1,0,69.25,1554.0
0,0,0,0,12,1,0,2,0,1,0,0,0,1,0,1,0,84.6,1017.35
0,0,1,1,72,1,1,1,1,1,1,1,0,1,2,1,2,79.5,5661.7
1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,35.45,35.45
1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,1,20.0,417.7
0,1,0,0,14,1,1,2,0,0,1,0,0,0,0,1,2,80.35,1058.1
0,0,0,0,8,1,1,2,1,0,0,1,1,1,0,1,2,103.35,847.3
1,0,0,0,17,1,1,2,0,0,1,1,0,0,1,0,0,86.75,1410.25
1,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,0,95.25,1021.55
0,0,1,0,48,1,1,1,0,0,1,1,0,1,1,1,1,69.55,3435.6
1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,0,2,48.95,1323.7
0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,34.7,62.25
1,0,0,0,42,1,0,0,0,0,0,0,0,0,1,1,1,19.55,839.4
1,0,1,0,60,1,1,0,0,0,0,0,0,0,1,0,2,24.15,1505.9
1,1,0,0,5,1,0,2,0,0,0,0,0,0,0,1,1,70.25,331.9
0,1,0,0,28,1,1,1,0,1,1,1,0,0,0,0,2,64.45,1867.6
1,1,1,1,8,1,0,2,0,0,0,0,1,0,0,1,3,80.45,583.45
1,0,1,0,24,1,0,1,1,0,0,1,1,1,1,0,2,74.4,1712.9
1,0,0,0,13,1,0,0,0,0,0,0,0,0,1,1,0,19.95,253.8
0,1,0,0,31,1,1,2,0,0,0,0,0,0,0,1,0,73.9,2217.15
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,1,20.35,176.3
0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,1,1,55.1,154.65
0,0,0,0,60,0,2,1,0,1,0,0,1,1,0,1,0,50.8,3027.4
0,0,0,0,30,0,2,1,0,0,0,1,0,1,1,1,3,40.35,1187.05
0,0,1,1,66,1,0,1,0,0,0,1,0,0,1,1,3,49.4,3251.85
0,0,1,1,65,1,0,1,1,1,1,0,0,0,1,0,2,61.35,3874.1
0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,1,1,29.15,110.05
1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,1,2,67.8,4804.65
0,0,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,97.0,7104.2
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,20.4,42.9
1,0,0,0,15,1,1,2,0,0,0,0,1,1,0,1,0,93.35,1444.65
0,0,0,0,21,1,0,2,0,1,1,1,1,1,1,1,1,104.55,2239.4
1,1,1,0,29,1,1,2,0,0,0,0,1,1,0,1,0,94.45,2653.65
1,0,0,0,41,1,1,2,0,1,1,0,1,1,0,1,0,104.7,4346.4
0,0,0,1,10,0,2,1,1,1,0,1,0,0,1,0,1,40.25,411.45
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,3,44.6,80.55
1,0,0,0,69,1,1,2,0,0,1,1,1,1,2,1,2,106.5,7348.8
1,1,0,0,3,1,1,2,0,1,1,0,1,1,0,1,0,105.0,294.45
1,0,0,0,68,1,1,0,0,0,0,0,0,0,2,1,2,24.15,1498.85
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,19.4,93.4
1,0,1,1,50,1,1,1,1,0,0,1,1,0,2,1,3,70.5,3486.65
0,1,0,0,33,1,1,2,0,1,1,1,1,1,0,1,0,110.45,3655.45
1,0,0,0,26,1,0,2,0,1,0,0,1,0,0,1,0,85.75,2146.5
1,0,0,1,39,1,1,0,0,0,0,0,0,0,2,0,1,25.0,1004.35
0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,1,2,50.55,235.65
0,0,1,1,24,1,1,2,0,1,1,0,0,0,1,0,2,83.15,2033.05
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,0,2,114.55,8306.05
0,0,0,0,29,1,0,0,0,0,0,0,0,0,1,0,1,20.35,617.35
0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,75.55,75.55
1,0,1,0,68,1,1,0,0,0,0,0,0,0,2,0,2,25.25,1728.2
0,0,0,1,4,1,1,2,0,1,1,0,0,0,0,0,2,84.05,333.55
0,0,1,1,51,0,2,1,1,0,0,1,0,0,2,0,2,34.2,1782.0
1,0,0,1,23,1,0,1,0,1,0,1,0,0,0,0,0,54.15,1312.45
1,1,1,0,65,1,0,2,0,0,0,0,0,0,1,1,2,70.95,4555.2
0,1,0,0,15,1,0,2,0,1,0,0,0,0,0,1,3,75.3,1147.45
0,0,1,1,36,1,1,1,1,1,1,1,1,1,2,1,3,92.9,3379.25
0,0,1,1,10,1,0,1,0,1,1,0,0,1,1,1,1,65.9,660.05
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.7,74.7
0,0,0,0,7,1,0,2,1,0,0,0,0,0,0,0,1,88.91422112724935,670.3109578767253
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.74369388018759,19.74369388018759
0,0,0,1,20,1,0,1,0,0,0,0,0,0,0,0,0,66.48258637704787,1326.5291525408288
0,0,1,0,30,1,1,2,0,0,1,0,0,1,0,1,2,94.1817455987323,2953.8540774702615
0,1,0,0,37,1,1,2,0,0,0,0,1,1,0,1,0,100.00020345210118,3737.09644763264
0,0,0,0,15,1,0,2,0,0,0,0,1,1,0,1,0,98.78523300314377,1453.3188526379256
0,0,0,0,7,1,0,2,0,0,0,0,0,1,0,1,1,94.99101769737419,667.6378216800537
0,0,0,0,14,1,0,1,0,0,1,0,0,0,0,0,1,71.66775007989098,1032.2624284344727
0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,23.42186589965892,102.69220115051162
0,0,1,0,23,0,1,0,0,0,0,0,0,0,0,1,0,31.39416992259286,665.5705872900647
0,0,0,0,8,0,2,1,0,0,0,0,0,0,0,0,0,39.737974251230405,306.8518988264042
0,0,0,0,5,0,2,1,0,0,0,0,1,1,0,1,0,48.36675504226104,305.2161448478433
1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,70.69242003940938,70.69242003940938
0,0,0,0,40,1,1,2,0,1,1,0,1,0,0,1,1,98.93637974018716,3975.1295035220205
1,0,0,0,50,1,1,2,0,0,0,0,0,0,0,0,2,88.01884982597933,4534.0033684303
0,1,0,0,19,1,1,2,0,1,0,0,0,0,0,1,0,91.7860647688025,1779.8115300803554
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.474233934449735,50.474233934449735
1,0,0,0,20,1,0,1,1,0,0,0,1,0,0,0,0,80.89983821379863,1625.1351617638513
0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,76.59441224723034,414.0429471821262
1,0,0,0,42,1,1,2,0,0,1,0,0,0,0,0,1,99.93014255559234,4135.2832519401045
1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,73.61002281207422,73.61002281207422
1,1,0,0,29,1,1,2,0,0,0,0,1,1,0,1,0,98.45213960407254,3004.4575285014917
0,0,0,0,56,1,0,2,0,0,1,0,1,0,1,0,0,97.91475812490712,5496.419887202465
0,0,1,0,20,1,1,2,0,0,1,0,1,1,0,1,1,105.96363806469006,2244.3318882652306
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,44.46716340340479,44.46716340340479
0,0,1,0,10,1,1,2,0,0,0,0,1,1,0,1,0,99.78527727089961,1059.8788466479027
0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,74.78831182889243,74.78831182889243
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.41864161560405,74.41864161560405
0,0,0,0,19,0,0,1,0,1,0,0,0,0,0,1,1,68.03843821693582,1235.9838205477126
0,0,1,0,27,1,0,2,0,0,0,0,1,0,0,0,1,98.57413115344103,2565.973661858821
0,0,0,0,58,1,0,2,1,1,1,0,1,1,1,1,1,108.49435540123271,6144.964112659466
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,50.85374797743193,50.85374797743193
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,53.90605259387497,53.90605259387497
0,0,0,0,22,1,0,2,0,1,0,0,0,0,0,1,0,83.07832985211049,1857.4146346580626
0,0,0,0,52,1,0,1,0,1,0,0,0,1,0,0,0,84.3946888004617,4342.388303032652
0,0,0,0,7,1,1,2,0,0,0,0,1,0,0,1,0,89.4710123164788,590.7360974342894
1,0,0,0,65,1,0,2,0,1,1,0,1,1,0,0,0,100.43897415044606,6684.618020212064
1,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,57.85634718639248,1230.7703276237721
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,78.68273525460299,243.40528647163885
0,0,0,0,20,0,1,1,0,0,0,0,0,1,0,1,0,57.13787264545937,1160.6872029675126
0,0,0,1,4,1,0,2,0,0,1,0,1,1,0,0,0,100.3157669307908,388.7445980064838
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,71.13017310847883,71.13017310847883
0,0,0,0,35,1,0,1,1,1,0,0,0,0,0,0,0,60.85820107856221,2266.99979566457
0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,0,0,92.32856169372519,1572.050810708791
0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,30.205937156208144,30.205937156208144
0,0,0,0,29,1,0,2,0,0,0,0,0,0,0,1,1,79.358241295076,2393.797185159495
1,0,0,0,61,1,1,2,0,0,0,0,1,1,2,0,2,110.63844111000816,6874.853473712078
0,0,0,0,59,1,0,2,0,0,1,0,1,0,1,0,0,92.10960121010181,5456.433840375266
1,0,1,0,4,0,2,1,0,0,0,0,0,0,0,1,0,29.773690910925296,100.09260793214692
0,0,1,0,13,1,0,1,0,0,0,0,0,0,0,1,1,71.63325576421977,945.0499017797347
0,0,0,0,36,0,1,1,0,0,0,0,0,0,0,1,2,61.04321413861931,2072.650750941569
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,2,47.52813371856614,264.59787640724915
1,0,0,0,8,1,0,2,0,0,0,0,1,1,0,0,2,99.44715875520848,831.7725554071724
0,0,0,0,24,1,0,2,0,1,0,0,0,0,0,1,2,97.14166968188327,2431.743364758218
0,0,0,0,21,0,0,1,0,1,1,0,0,0,0,1,1,71.32863792335067,1495.071116350982
0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,47.08082076855697,440.43808858903236
0,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,1,80.81151443308113,625.545710323837
1,0,1,0,56,1,1,2,0,0,0,0,1,1,0,0,2,98.39821747370162,5602.744454838133
0,0,0,0,13,1,1,2,0,0,0,0,0,0,0,1,0,82.63314653413025,1073.1117129952397
1,0,0,0,23,1,1,2,0,0,0,0,0,0,0,1,0,102.99894503414818,2469.9391242399206
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70.66263081908656,70.66263081908656
1,0,0,0,2,1,0,2,0,0,0,0,1,1,0,1,1,90.36144733420652,187.66353724258443
0,0,0,0,36,0,1,1,0,0,0,0,1,0,0,1,1,61.38847541789486,2074.2087763014347
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,24.273954588156926,24.273954588156926
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.73104408408623,19.73104408408623
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,50.76520128585239,239.15992591492102
0,0,0,0,30,1,0,2,0,0,0,0,0,0,0,0,1,90.87013579892131,2756.54750361171
0,0,0,0,18,1,1,2,0,0,0,0,0,1,0,1,0,97.35911937531276,1783.4686875922666
1,0,0,0,42,1,1,2,0,0,0,0,1,1,0,1,1,105.97749966604593,4513.255632654631
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,84.8463371272793,84.8463371272793
0,0,0,0,30,1,0,2,0,0,0,0,1,0,0,0,0,85.13562727126843,2555.9176249520215
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.42077199276287,75.42077199276287
1,0,1,0,55,1,1,2,0,0,1,0,1,0,0,1,0,102.50420371650641,5743.020610780652
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,51.34050257867951,152.50454338725206
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,85.7562188180016,85.7562188180016
1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,48.80270751307692,91.23594183426093
0,0,1,0,58,1,1,2,0,1,1,0,0,0,0,0,2,101.66228141081535,5920.926831438455
0,0,0,0,60,1,1,1,0,1,0,0,0,1,1,1,3,91.94755106643443,5366.154660491535
0,0,0,0,22,1,1,2,0,0,0,0,0,0,0,1,1,78.80698600153055,1743.232409835489
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,63.155536803553446,133.66557160855075
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,59.234842788670875,99.7265893509162
0,0,0,0,24,1,1,2,0,1,0,0,1,0,0,1,1,90.00267151874336,2280.6343503156018
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,19.816941155088998,60.318467851391766
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,54.78832067686396,113.42650310658793
1,0,1,0,42,1,0,2,0,0,0,0,0,0,0,1,0,85.90444083964313,3612.5778821078725
0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.23028278921873,74.23028278921873
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.35869572451774,79.35869572451774
1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,95.02256602301534,95.02256602301534
0,0,0,0,50,1,1,2,0,0,0,0,0,0,0,1,0,84.6442215980399,4368.344158865786
1,0,0,0,16,1,1,2,0,0,0,0,0,0,0,0,2,91.22806893664547,1451.0494746355137
0,0,0,0,21,1,0,2,0,1,0,0,0,0,0,0,0,82.82567733859236,1849.3700447334559
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,60.720101731274276,614.9979821381994
0,0,0,0,11,1,1,2,0,0,0,0,1,1,0,1,0,99.81020301224049,1132.208286672432
0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,1,1,84.55012609536423,244.939681642053
0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,79.52975122713217,154.7807154544116
0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,45.70561686024722,82.56696646215852
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,79.59620416019126,145.67087237965498
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.14937890667979,70.14937890667979
0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,0,76.17831767412584,797.7138360417405
0,0,0,0,17,1,0,2,0,0,0,0,1,0,0,1,0,89.48040650780025,1537.8284687593616
0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,80.04106077426954,159.41455303871348
0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,47.341738842453736,182.70496139966778
0,0,1,0,32,1,1,2,0,0,0,0,1,0,0,0,1,90.0106670281433,2871.162555133833
1,0,0,0,41,1,1,2,0,0,1,0,0,0,0,0,1,101.31229445597448,4134.337215930619
0,0,0,0,43,1,1,2,0,1,0,0,1,1,1,1,0,104.2166086706226,4757.820581896496
1,0,0,0,42,1,1,2,0,0,0,0,1,0,0,0,0,99.84710191978006,4271.398179461328
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,80.17953409049359,80.17953409049359
0,0,0,0,8,1,1,2,0,0,0,0,1,1,0,0,1,95.88331134269839,778.1982363548204
0,0,0,0,34,1,0,1,0,0,0,1,0,0,0,0,0,73.48953271395128,2440.295712952333
0,0,0,0,11,1,1,2,0,0,0,1,1,1,0,1,1,100.05332872826395,1132.7726819159604
0,0,1,0,36,1,0,1,0,0,0,0,1,1,1,0,2,85.08162387031192,3051.8940282090434
1,0,1,0,44,0,1,1,0,0,1,0,1,1,1,0,0,68.17208389021012,3005.939815450852
1,0,0,0,32,1,1,2,0,0,0,0,0,0,0,0,0,84.72833728089732,2641.8810905373457
1,0,0,0,50,1,1,2,0,0,1,0,0,0,0,0,2,81.45858261619716,4240.478367439393
1,0,0,0,9,1,1,2,0,0,0,0,1,1,0,0,0,99.54237656880116,920.7320672619144
1,0,0,0,19,1,0,1,1,0,0,0,1,0,0,0,0,84.00484954016247,1625.2586025811074
0,0,0,0,24,1,0,2,0,0,0,0,0,0,0,0,1,72.41006370266375,1760.951968044507
1,0,0,0,65,1,1,2,0,1,0,1,1,1,1,1,0,104.52963053649057,6893.926975017516
0,0,1,0,34,1,0,2,0,0,0,0,1,0,0,1,0,99.12033086115237,3358.509193452898
0,0,1,1,58,1,0,2,0,1,0,0,0,0,0,0,1,92.36442281530095,5443.123785260263
0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,1,0,64.14700366897068,706.7305787725496
0,0,0,0,68,1,1,2,0,1,1,1,1,1,1,1,1,115.98426054224943,7883.610248929831
0,0,0,0,17,1,1,2,0,0,0,0,0,0,0,0,0,92.24189325945541,1609.985463351168
1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,74.43495074931829,74.43495074931829
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,45.246926974266884,417.3611135581087
0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,1,85.25652992660129,752.1107296726685
1,0,1,0,69,1,0,2,0,1,1,1,1,1,1,1,1,109.83530901819414,7523.994624532941
0,0,0,0,10,1,0,2,0,1,1,0,0,0,0,1,0,93.54403271017016,942.696609762465
0,0,0,0,46,1,1,2,0,0,0,0,0,0,0,1,2,86.05022410472394,4022.72200885905
0,0,0,0,44,1,0,1,0,0,0,0,0,1,0,0,2,64.362776377498,2788.790439462334
0,0,0,0,16,1,1,2,0,0,0,0,0,0,0,1,1,90.80810712005568,1554.8436718711632
0,0,0,0,27,1,1,2,0,0,0,0,1,0,0,1,1,93.95491705013151,2722.576717970447
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.686825150036178,19.686825150036178
1,0,1,0,14,1,0,2,0,0,0,0,0,0,0,1,0,84.2276458625175,1235.1328433786955
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.77908305151112,79.77908305151112
0,0,0,0,26,1,0,2,0,0,0,0,0,0,0,1,1,76.23538983883384,1927.163185254187
1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,74.47626508492405,74.47626508492405
0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,40.088171359362484,40.088171359362484
0,0,0,0,59,0,1,1,0,1,1,0,0,0,1,1,0,69.60490921002332,3953.302148509669
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.2,20.2
0,0,0,0,18,0,0,1,0,1,1,0,1,0,0,1,0,84.74433148289182,1497.7292174786703
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,69.91493638146112,135.4662425430741
1,0,0,0,12,1,0,2,0,0,0,0,1,1,0,1,0,91.15939610790758,1135.848790250112
1,0,0,0,28,1,0,2,1,0,0,0,0,1,0,0,3,94.55935178879342,2655.3442944324493
0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,76.51817043865888,413.1810424437746
0,0,0,0,28,1,1,2,0,0,0,0,0,1,0,1,0,90.11958423632832,2702.8619787296484
0,1,1,0,42,1,1,2,0,0,1,1,1,1,1,1,0,108.4055298720016,4534.094438607272
0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,76.6481890266367,151.5402672977058
0,0,0,0,5,1,1,2,0,1,0,0,1,1,0,0,0,100.46051487304801,553.5339097220516
0,0,0,0,58,1,1,2,0,0,1,1,1,1,1,1,0,108.87663845672068,6424.357370964702
0,0,0,0,41,0,1,1,0,0,1,0,0,0,0,1,2,72.37091986756442,2843.651154856053
1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,90.46300844330678,90.46300844330678
1,0,0,1,48,0,0,0,0,0,0,0,0,0,1,0,2,22.988832630456958,1057.554897166517
0,0,1,0,66,1,1,2,0,0,1,0,1,1,1,1,3,106.02813501993904,6980.016236216282
0,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,0,81.00399188830262,577.2946258928253
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.332054695885756,20.332054695885756
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,84.55962346271644,320.91189895937725
0,0,0,0,25,1,0,2,0,1,0,0,1,1,0,1,0,99.57188260161267,2370.842272866876
0,1,0,0,17,1,0,2,0,0,0,1,0,0,0,1,0,89.77818615730085,1508.4228662157288
0,0,0,0,11,1,1,2,0,0,0,0,1,0,0,1,0,92.85263430079345,1085.52922403986
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.31495959839671,75.31495959839671
0,0,1,0,10,1,1,2,0,0,0,0,1,1,0,1,0,99.30247942169775,1066.8103469185291
0,0,0,0,9,1,0,1,0,0,0,0,0,1,0,0,0,70.50411950040603,702.1285552572821
0,0,0,0,21,1,0,2,0,0,0,0,1,1,0,1,0,100.81394619068205,2095.472577945772
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.03261976882338,79.03261976882338
0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,2,100.23216168793078,100.23216168793078
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,77.41594015937726,319.0860633606594
0,0,0,0,13,1,1,1,0,0,0,0,0,1,0,1,1,74.97171890962372,989.6072050291943
1,0,0,0,47,1,1,2,0,0,1,0,1,1,0,1,2,106.59677149191508,5097.166631546184
0,0,1,0,19,0,1,1,0,0,0,0,0,0,0,1,0,62.092867409371216,1161.2162980852202
0,1,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,85.88354687701609,290.66687512746233
0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,89.31533904108392,89.31533904108392
0,0,1,0,35,1,1,2,0,0,0,0,1,1,0,1,0,96.25462371162676,3471.2545007362132
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.694927386753307,30.981563073396607
1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,0,68.50059039189009,933.47807131572
0,0,0,0,10,1,0,2,0,1,1,0,0,0,0,1,0,94.69696283851276,952.1898855000944
0,0,1,1,70,1,1,2,0,1,1,0,1,1,2,1,2,108.6583026953918,7723.764836651107
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,2,69.94024162715287,135.80918377839095
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,80.32640114881478,318.7914911605159
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,1,68.2819362717808,940.7574730649316
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.29439301679695,75.29439301679695
0,0,1,0,70,1,1,2,0,1,1,1,1,1,1,1,2,108.726162364451,7688.60805037914
0,0,0,0,8,0,1,1,0,0,1,0,0,0,0,0,1,62.170446318787896,540.9181794240435
0,0,1,1,6,1,0,2,0,0,0,0,0,0,0,1,0,70.8807961603476,506.2376326565732
0,0,1,0,7,1,0,2,0,0,0,0,1,0,0,1,1,80.79816354925248,579.8076736385894
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,1,70.82540536879033,272.53751328650003
1,0,0,0,23,1,1,2,0,0,1,0,1,0,0,0,0,89.97197349939313,2164.99048028552
0,0,0,0,14,1,0,2,0,0,0,0,0,1,0,1,1,86.23940406337931,1270.3085588083177
1,0,1,0,69,1,0,2,0,1,1,1,1,1,1,1,2,109.6709220542227,7561.040365171985
0,0,0,0,17,1,1,2,0,0,0,0,1,1,0,1,0,95.69257407880771,1752.2991090956332
1,0,0,0,16,1,0,2,0,0,0,0,0,1,0,1,0,92.30559378017028,1480.0398953917907
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,73.2891961521605,209.94729985332475
0,0,0,0,14,1,1,1,0,0,0,0,0,1,0,1,1,65.44626807648388,994.1686885267542
0,0,1,0,26,0,0,1,0,0,0,0,0,1,0,0,0,84.35414880916713,2170.0494639375615
0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.61488061313362,79.61488061313362
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.54030652985095,79.54030652985095
1,0,0,0,49,1,1,2,0,1,1,0,1,1,0,1,2,103.81206129469041,5022.553814517976
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,42.2990268478401,129.6581904304598
1,1,0,0,8,1,0,2,0,0,0,0,0,0,0,1,1,80.73596696405123,584.3436467626601
0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,80.63201090666682,159.44410054533333
0,0,1,0,11,1,1,2,0,0,0,0,1,0,0,0,2,96.11978040655619,1221.8036112487082
1,0,0,0,20,1,1,2,0,0,0,0,0,0,0,1,0,95.31196332713382,1844.8087820100188
0,0,1,0,26,1,0,2,0,0,0,0,1,0,0,0,1,100.47152555543877,2566.130294792569
1,0,1,1,19,1,0,2,0,0,0,0,0,0,0,1,0,83.635020002207,1465.7559012112517
1,0,0,0,50,1,1,2,0,0,0,0,0,0,0,0,2,80.26388631946692,4241.943615068021
1,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,46.24189802083282,226.69044209580267
1,0,0,0,51,1,1,2,0,0,1,0,0,1,0,0,0,98.23905269505883,5032.343599401523
0,0,0,0,25,0,1,1,0,0,0,0,0,0,0,0,2,40.08363807539252,1038.5845707726724
0,0,0,0,8,1,0,2,0,0,0,0,1,1,0,0,0,94.34414652245285,777.379529115836
0,1,0,0,13,1,1,2,0,1,0,0,1,1,0,1,0,102.66396002816288,1367.777346245538
0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,1,81.49727430995468,831.1201764125675
1,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,2,48.77105503369515,1041.6178539453285
0,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,0,91.0063595549869,455.36242696334205
1,0,0,0,46,1,1,2,0,0,1,0,0,0,0,0,0,92.2829222511905,4140.517514381467
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,75.05871414601732,306.10596439048703
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,89.3525193730155,257.85462764969793
